1554498002;284742;464709;124738
1554499801;284742;464709;124738
1554501602;285031;465196;124716
1554503402;285220;465499;124696
1554505201;285758;466533;124613
1554507002;286196;467417;124546
1554508801;286320;467670;124504
1554510602;286320;467670;124504
1554512401;286346;467717;124498
1554514202;286403;467845;124484
1554516001;286479;467982;124474
1554517802;286720;468451;124434
1554519601;286720;468451;124434
1554709957;292774;478235;123867
1554710402;292995;478610;123818
1554710424;293022;478718;123810
1554710446;293070;478736;123801
1554710467;293093;478828;123794
1554710488;293162;478915;123784
1554712201;297367;485737;123461
1554714002;298654;488429;123337
1554715802;299941;491012;123251
1554717601;300241;491800;123169
1554719402;300342;492219;123092
1554721201;300457;492481;123064
1554723002;300521;492670;123040
1554724801;300913;493840;122954
1554726602;301740;495548;122895
1554728401;301764;495581;122886
1554730202;302208;496352;122873
1554732001;302335;496600;122855
1554733802;302423;496721;122842
1554735602;302472;496915;122841
1554737401;303216;498339;122809
1554739202;303746;499884;122775
1554741001;303943;500000;122769
1554742802;304240;500657;122728
1554744601;304775;501714;122682
1554746402;304850;501846;122674
1554748202;305155;502461;122671
1554750001;305155;502461;122671
1554751802;305383;502905;122660
1554753602;305383;502905;122660
1554755402;305486;503038;122653
1554757201;305486;503038;122653
1554759002;305486;503038;122653
1554760802;305486;503038;122653
1554762602;305486;503038;122653
1554764401;305486;503038;122653
1554766202;305507;503068;122646
1554768002;305818;503581;122629
1554769802;305818;503581;122629
1554771601;305839;503632;122624
1554773402;305839;503632;122624
1554775202;305900;503697;122622
1554777002;305908;503715;122617
1554778801;305908;503715;122617
1554780602;305908;503715;122617
1554782402;305908;503715;122617
1554784202;305908;503715;122617
1554786001;305908;503715;122617
1554787802;306349;504698;122614
1554789602;306349;504698;122614
1554791401;306645;505192;122602
1554793202;306645;505192;122602
1554795002;306645;505192;122602
1554796802;306725;505290;122601
1554798601;306739;505312;122599
1554800402;306969;505827;122581
1554802202;307002;505913;122573
1554804002;307002;505913;122573
1554805801;307137;506060;122572
1554807602;307164;506675;122572
1554809402;307164;506675;122572
1554811202;307164;506675;122572
1554813002;307200;506731;122571
1554814801;307270;506822;122565
1554816602;307270;506822;122565
1554818402;307270;506822;122565
1554820202;307296;506885;122555
1554822002;307296;506885;122555
1554823801;307360;506965;122550
1554825602;307360;506965;122550
1554827402;307360;506965;122550
1554829201;307409;507089;122544
1554831002;307436;507200;122540
1554832802;307436;507200;122540
1554834602;307436;507200;122540
1554836401;307436;507200;122540
1554838202;307490;507297;122528
1554840002;307490;507297;122528
1554841802;307490;507297;122528
1554843601;307490;507297;122528
1554845402;307694;507617;122511
1554847201;307918;508001;122444
1554849002;307955;508196;122431
1554850802;308022;508383;122414
1554852601;308444;509062;122378
1554854402;308638;509542;122362
1554856202;308833;509866;122358
1554858002;308833;509866;122358
1554859801;309238;510425;122355
1554861602;309349;510604;122350
1554863402;309373;510782;122342
1554865201;309646;511247;122314
1554867002;309751;511420;122295
1554868802;309773;511451;122288
1554921002;312334;516374;122139
1554922802;312334;516374;122139
1554924602;312334;516374;122139
1554926401;312334;516374;122139
1554928202;312334;516374;122139
1554930002;312334;516374;122139
1554931802;312334;516374;122139
1554933602;312334;516374;122139
1554935402;312334;516374;122139
1554937202;312334;516374;122139
1554939002;312334;516374;122139
1554940802;312334;516374;122139
1554942601;312334;516374;122139
1554944402;312334;516374;122139
1554946202;312334;516374;122139
1554948002;312334;516374;122139
1554949802;312334;516374;122139
1554951601;312334;516374;122139
1554953402;312334;516374;122139
1554955202;312334;516374;122139
1554957002;312334;516374;122139
1554958802;312334;516374;122139
1554960602;312334;516374;122139
1554962401;312334;516374;122139
1554964202;312334;516374;122139
1554966002;312334;516374;122139
1554967802;312334;516374;122139
1554969602;312334;516374;122139
1554971402;312334;516374;122139
1554973201;312334;516374;122139
1554975002;312334;516374;122139
1554976802;312334;516374;122139
1554977546;313400;518064;121948
1554978562;315001;520931;121743
1554978602;315004;521110;121738
1554978748;315045;521807;121719
1554980402;315677;523668;121564
1554980800;315718;523748;121552
1554982201;315932;524302;121505
1554984002;316047;524445;121486
1554985802;316654;525231;121445
1554987602;317123;525935;121404
1554989402;317570;526470;121382
1554991201;317657;526753;121352
1554993002;318056;527258;121327
1554994802;318207;527726;121288
1554996602;318643;528820;121232
1554998402;318908;529227;121222
1555000201;319136;529548;121197
1555002002;319136;529548;121197
1555003802;319474;530281;121182
1555005602;319514;530323;121181
1555007401;319617;530725;121158
1555009202;319710;530965;121127
1555011002;319724;531016;121116
1555012802;320055;531365;121110
1555014601;320190;531598;121087
1555016402;320233;531672;121075
1555018202;320233;531672;121075
1555020002;320424;531975;121058
1555021802;320461;532273;121049
1555023601;320536;532665;121030
1555025402;320543;532690;121026
1555027202;320543;532690;121026
1555029002;320543;532690;121026
1555030802;320543;532690;121026
1555032602;321510;533690;121025
1555034402;321647;534119;121023
1555036202;321647;534119;121023
1555038001;321885;534552;121007
1555039801;321885;534552;121007
1555041602;321885;534552;121007
1555043402;321885;534552;121007
1555045202;321885;534552;121007
1555047001;321885;534552;121007
1555048802;321885;534552;121007
1555050602;321919;534632;120996
1555052402;321919;534632;120996
1555054202;321948;534695;120993
1555056002;321948;534695;120993
1555057801;321948;534695;120993
1555059602;322058;535043;120990
1555061060;322058;535043;120990
1555061402;322058;535043;120990
1555063202;322058;535043;120990
1555065001;322058;535043;120990
1555066802;322058;535043;120990
1555068602;322058;535043;120990
1555070402;322058;535043;120990
1555071604;322058;535043;120990
1555072202;322183;535440;120962
1555074003;322236;535573;120939
1555075802;322365;535819;120918
1555077603;322390;535927;120917
1555079402;322436;535974;120912
1555081203;322615;536287;120905
1555083002;322703;536499;120890
1555084802;322703;536499;120890
1555086602;323237;537193;120865
1555088403;323237;537193;120865
1555090202;323237;537193;120865
1555092003;323237;537193;120865
1555093802;323237;537193;120865
1555095602;323237;537193;120865
1555097403;323237;537193;120865
1555099203;323237;537193;120865
1555101002;323237;537193;120865
1555102802;323237;537193;120865
1555104603;323237;537193;120865
1555106402;323244;537222;120854
1555108203;323244;537222;120854
1555110002;323244;537222;120854
1555111803;323331;537446;120848
1555113602;323341;537509;120842
1555115402;323488;537897;120814
1555117203;323550;537989;120805
1555119002;323598;538167;120799
1555120802;323604;538177;120797
1555122602;323787;538623;120771
1555124402;323972;538982;120755
1555126203;324228;539282;120754
1555128003;324228;539282;120754
1555129802;324267;539352;120743
1555131603;324312;539525;120741
1555133402;324425;539917;120705
1555135202;324601;540329;120678
1555137002;324637;540346;120678
1555138804;324637;540346;120678
1555140602;324688;540531;120665
1555142403;324789;540751;120625
1555144202;324838;540870;120606
1555146003;324893;540992;120594
1555147802;324963;541086;120588
1555149603;324963;541086;120588
1555151403;325001;541184;120582
1555153202;325001;541184;120582
1555155003;325001;541184;120582
1555156802;325163;541477;120571
1555158602;325167;541477;120571
1555160403;325192;541541;120560
1555162202;325313;541903;120540
1555164003;325337;541999;120528
